Id,datetime,yr,mnth,hr,season,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,demand
9547,07/02/2012,1,2,17,1,0,2,1,1,0.44,3.051388889,0.35,0.134722222,True
5061,03/08/2011,0,8,18,3,0,3,1,3,0.07,4.629861111,0.058333333,0.0,True
17265,27/12/2012,1,12,5,1,0,4,1,1,0.24,1.683333333,0.052083333,1.140277778,False
14514,01/09/2012,1,9,22,3,0,6,0,2,0.045833333,4.103472222,0.061805556,0.0,False
9312,28/01/2012,1,1,21,1,0,6,0,1,0.36,2.314583333,0.29,2.4875,False
15177,29/09/2012,1,9,13,4,0,6,0,1,0.043055556,4.313888889,0.41,2.072916667,True
11056,10/04/2012,1,4,19,2,0,2,1,1,0.52,0.05,0.02,2.4875,True
3196,18/05/2011,0,5,1,2,0,3,1,2,0.54,3.577777778,0.061111111,1.761805556,False
10082,01/03/2012,1,3,3,1,0,4,1,1,0.46,3.15625,0.065277778,1.554861111,False
1427,04/03/2011,0,3,17,1,0,5,1,2,0.36,2.314583333,0.05,1.761805556,True
10816,31/03/2012,1,3,18,2,0,6,0,2,0.44,3.051388889,0.05,3.213194444,True
13983,10/08/2012,1,8,19,3,0,5,1,1,0.052777778,4.945138889,0.043055556,1.969444444,True
5781,03/09/2011,0,9,7,3,0,6,0,1,0.043055556,4.103472222,0.050694444,0.134722222,False
1577,11/03/2011,0,3,3,1,0,5,1,2,0.32,2.314583333,0.064583333,0.622222222,False
10130,03/03/2012,1,3,3,1,0,6,0,2,0.36,2.420138889,0.064583333,1.140277778,False
12880,25/06/2012,1,6,20,3,0,1,1,1,0.05,4.524305556,0.03,3.109722222,True
12099,24/05/2012,1,5,7,2,0,4,1,1,0.06,3.893055556,0.057638889,0.725694444,True
15449,10/10/2012,1,10,21,4,0,3,1,1,0.05,3.366666667,0.51,2.4875,True
9981,25/02/2012,1,2,21,1,0,6,0,1,0.24,1.472916667,0.35,2.280555556,False
14623,06/09/2012,1,9,11,3,0,4,1,3,0.07,4.629861111,0.058333333,1.140277778,False
4569,14/07/2011,0,7,6,3,0,4,1,1,0.06,4.209027778,0.06,1.554861111,False
14221,20/08/2012,1,8,17,3,0,1,1,1,0.07,4.524305556,0.58,1.969444444,True
10310,10/03/2012,1,3,15,1,0,6,0,1,0.34,2.525,0.25,0.0,True
7572,17/11/2011,0,11,2,4,0,4,1,2,0.42,2.945833333,0.056944444,1.554861111,False
16962,14/12/2012,1,12,12,4,0,5,1,1,0.36,2.420138889,0.05,0.134722222,True
14607,05/09/2012,1,9,19,3,0,3,1,1,0.051388889,0.484027778,0.07,1.140277778,True
7931,02/12/2011,0,12,2,4,0,5,1,1,0.24,1.999305556,0.052083333,0.0,False
3173,17/05/2011,0,5,2,2,0,2,1,3,0.56,3.682638889,0.061111111,0.0,False
10508,18/03/2012,1,3,22,1,0,0,0,1,0.05,3.366666667,0.053472222,0.725694444,False
1834,22/03/2011,0,3,3,2,0,2,1,1,0.44,3.051388889,0.056944444,1.554861111,False
5238,11/08/2011,0,8,3,3,0,4,1,1,0.044444444,4.313888889,0.57,0.932638889,False
4040,22/06/2011,0,6,5,3,0,3,1,1,0.044444444,3.998611111,0.061805556,0.0,False
733,02/02/2011,0,2,21,1,0,3,1,1,0.22,0.136805556,0.47,2.280555556,False
4967,30/07/2011,0,7,20,3,0,6,0,1,0.056944444,5.155555556,0.43,0.932638889,True
16948,13/12/2012,1,12,22,4,0,4,1,1,0.26,1.999305556,0.06,0.622222222,False
14137,17/08/2012,1,8,5,3,0,5,1,1,0.044444444,1.683333333,0.050694444,0.725694444,False
16233,14/11/2012,1,11,2,4,0,3,1,1,0.24,1.472916667,0.06,2.072916667,False
3021,10/05/2011,0,5,18,2,0,2,1,1,0.044444444,4.313888889,0.29,0.932638889,True
11574,02/05/2012,1,5,10,2,0,3,1,2,0.58,3.788194444,0.057638889,0.725694444,False
15044,24/09/2012,1,9,0,4,0,1,1,1,0.46,3.15625,0.04375,0.134722222,False
3546,01/06/2011,0,6,15,2,0,3,1,1,0.09,5.786805556,0.39,2.072916667,False
30,02/01/2011,0,1,6,1,0,0,0,3,0.42,2.945833333,0.053472222,2.072916667,False
813,06/02/2011,0,2,7,1,0,0,0,1,0.24,1.683333333,0.045138889,1.140277778,False
8355,19/12/2011,0,12,18,4,0,1,1,1,0.36,2.420138889,0.05,0.134722222,True
14882,17/09/2012,1,9,6,3,0,1,1,1,0.48,3.261805556,0.056944444,0.0,False
7007,24/10/2011,0,10,13,4,0,1,1,2,0.54,3.577777778,0.044444444,1.554861111,False
4147,26/06/2011,0,6,16,3,0,0,0,1,0.051388889,4.629861111,0.42,0.134722222,True
16361,19/11/2012,1,11,10,4,0,1,1,2,0.36,2.314583333,0.045833333,1.761805556,False
4487,10/07/2011,0,7,20,3,0,0,0,1,0.052777778,0.484027778,0.55,0.134722222,True
8574,29/12/2011,0,12,0,1,0,4,1,2,0.22,1.578472222,0.47,0.134722222,False
10803,31/03/2012,1,3,5,2,0,6,0,1,0.04,2.840972222,0.056944444,1.554861111,False
17193,24/12/2012,1,12,3,1,0,1,1,1,0.02,1.788888889,0.052083333,0.0,False
3179,17/05/2011,0,5,8,2,0,2,1,2,0.52,0.05,0.065277778,2.072916667,True
11203,16/04/2012,1,4,23,2,1,1,0,1,0.07,4.419444444,0.45,2.072916667,False
120,06/01/2011,0,1,5,1,0,4,1,2,0.14,1.2625,0.047916667,0.622222222,False
15492,12/10/2012,1,10,16,4,0,5,1,1,0.46,3.15625,0.41,2.4875,True
1747,18/03/2011,0,3,11,1,0,5,1,1,0.54,3.577777778,0.52,1.969444444,False
9529,06/02/2012,1,2,23,1,0,1,1,1,0.03,0.210416667,0.045138889,0.932638889,False
15755,23/10/2012,1,10,15,4,0,2,1,1,0.047222222,4.419444444,0.41,1.554861111,True
10067,29/02/2012,1,2,12,1,0,3,1,3,0.32,0.210416667,0.064583333,2.280555556,False
13127,06/07/2012,1,7,3,3,0,5,1,2,0.051388889,0.484027778,0.07,0.134722222,False
1906,25/03/2011,0,3,4,2,0,5,1,1,0.18,1.472916667,0.051388889,0.725694444,False
6001,12/09/2011,0,9,14,3,0,1,1,1,0.051388889,4.629861111,0.51,1.140277778,False
15062,24/09/2012,1,9,18,4,0,1,1,1,0.54,3.577777778,0.37,1.140277778,True
534,24/01/2011,0,1,9,1,0,1,1,1,0.06,1.052083333,0.41,0.0,False
11485,28/04/2012,1,4,17,2,0,6,0,2,0.42,2.945833333,0.41,0.932638889,True
7711,22/11/2011,0,11,21,4,0,2,1,2,0.46,3.15625,1.0,1.761805556,False
341,15/01/2011,0,1,16,1,0,6,0,2,0.34,2.314583333,0.34,0.134722222,False
3429,27/05/2011,0,5,18,2,0,5,1,2,0.05,4.734722222,0.043055556,2.072916667,True
13053,03/07/2012,1,7,1,3,0,2,1,1,0.05,4.629861111,0.58,0.0,False
10043,28/02/2012,1,2,11,1,0,2,1,1,0.34,2.209722222,0.36,1.761805556,False
6214,21/09/2011,0,9,11,3,0,3,1,2,0.043055556,3.998611111,0.057638889,1.140277778,False
11502,29/04/2012,1,4,10,2,0,0,0,1,0.42,2.945833333,0.046527778,0.622222222,True
7289,05/11/2011,0,11,7,4,0,6,0,1,0.26,1.683333333,0.06,1.969444444,False
12786,21/06/2012,1,6,22,3,0,4,1,1,0.08,5.471527778,0.04375,1.140277778,True
16184,12/11/2012,1,11,1,4,1,1,0,1,0.04,2.840972222,0.052777778,1.140277778,False
13566,24/07/2012,1,7,10,3,0,2,1,1,0.056944444,5.471527778,0.56,2.072916667,True
11520,30/04/2012,1,4,4,2,0,1,1,1,0.38,2.735416667,0.043055556,1.761805556,False
10850,02/04/2012,1,4,5,2,0,1,1,1,0.04,2.840972222,0.052777778,3.420138889,False
3020,10/05/2011,0,5,17,2,0,2,1,1,0.044444444,4.313888889,0.33,0.0,True
7988,04/12/2011,0,12,11,4,0,0,0,1,0.34,2.314583333,0.05625,1.140277778,True
6769,14/10/2011,0,10,14,4,0,5,1,1,0.043055556,4.313888889,0.43,2.4875,False
16019,05/11/2012,1,11,3,4,0,1,1,2,0.03,1.999305556,0.56,1.554861111,False
10527,19/03/2012,1,3,17,1,0,1,1,1,0.044444444,4.313888889,0.53,1.554861111,True
5649,28/08/2011,0,8,19,3,0,0,0,1,0.05,4.629861111,0.48,0.725694444,True
4726,20/07/2011,0,7,19,3,0,3,1,1,0.056944444,5.892361111,0.046527778,1.140277778,True
1457,05/03/2011,0,3,23,1,0,6,0,2,0.44,3.051388889,0.053472222,2.072916667,False
6121,17/09/2011,0,9,14,3,0,6,0,2,0.52,0.05,0.05,0.134722222,True
14778,12/09/2012,1,9,22,3,0,3,1,1,0.56,3.682638889,0.044444444,0.622222222,True
6515,04/10/2011,0,10,0,4,0,2,1,2,0.04,2.840972222,0.060416667,0.622222222,False
7574,17/11/2011,0,11,4,4,0,4,1,2,0.04,2.840972222,0.043055556,2.902083333,False
15094,26/09/2012,1,9,2,4,0,3,1,2,0.58,3.788194444,0.044444444,1.969444444,False
7502,14/11/2011,0,11,4,4,0,1,1,1,0.44,3.051388889,0.046527778,1.554861111,False
14827,14/09/2012,1,9,23,3,0,5,1,1,0.043055556,4.103472222,0.054166667,0.622222222,False
6292,24/09/2011,0,9,17,4,0,6,0,1,0.045833333,4.313888889,0.051388889,0.725694444,True
6625,08/10/2011,0,10,14,4,0,6,0,1,0.043055556,4.313888889,0.05,0.622222222,True
10730,28/03/2012,1,3,4,2,0,3,1,1,0.36,2.314583333,0.43,2.072916667,False
12931,27/06/2012,1,6,23,3,0,3,1,1,0.047222222,4.419444444,0.47,0.932638889,False
13248,11/07/2012,1,7,4,3,0,3,1,1,0.044444444,3.998611111,0.061805556,0.932638889,False
6988,23/10/2011,0,10,18,4,0,0,0,1,0.05,3.366666667,0.04375,0.725694444,True
2854,03/05/2011,0,5,19,2,0,2,1,1,0.047222222,4.419444444,0.57,2.4875,True
6911,20/10/2011,0,10,13,4,0,4,1,1,0.05,3.366666667,0.45,4.042361111,False
1995,28/03/2011,0,3,23,2,0,1,1,1,0.28,1.788888889,0.24,2.072916667,False
16660,01/12/2012,1,12,22,4,0,6,0,2,0.03,2.314583333,0.060416667,0.0,False
13460,20/07/2012,1,7,0,3,0,5,1,3,0.045833333,4.103472222,0.061805556,0.622222222,False
8219,14/12/2011,0,12,2,4,0,3,1,1,0.26,0.210416667,0.052083333,0.0,False
5922,09/09/2011,0,9,6,3,0,5,1,2,0.043055556,3.577777778,1.0,0.932638889,False
8451,23/12/2011,0,12,18,1,0,5,1,1,0.36,2.314583333,0.05,1.761805556,False
15809,25/10/2012,1,10,21,4,0,4,1,2,0.52,0.05,0.061111111,0.932638889,True
12068,23/05/2012,1,5,0,2,0,3,1,1,0.043055556,4.103472222,0.054166667,0.932638889,False
16192,12/11/2012,1,11,9,4,1,1,0,1,0.44,3.051388889,0.061111111,0.725694444,True
1026,15/02/2011,0,2,10,1,0,2,1,1,0.24,1.472916667,0.27,1.969444444,False
9975,25/02/2012,1,2,15,1,0,6,0,1,0.32,1.999305556,0.29,2.902083333,True
11376,24/04/2012,1,4,4,2,0,2,1,1,0.03,1.999305556,0.07,0.134722222,False
8072,07/12/2011,0,12,23,4,0,3,1,1,0.24,1.472916667,0.064583333,2.695138889,False
10486,18/03/2012,1,3,0,1,0,0,0,1,0.46,3.15625,0.061111111,0.134722222,False
15451,10/10/2012,1,10,23,4,0,3,1,1,0.44,3.051388889,0.58,0.134722222,False
17104,20/12/2012,1,12,10,4,0,4,1,2,0.32,2.314583333,0.045833333,0.0,False
15332,06/10/2012,1,10,0,4,0,6,0,1,0.56,3.682638889,0.057638889,1.140277778,False
15156,28/09/2012,1,9,16,4,0,5,1,2,0.045833333,4.313888889,0.05,1.554861111,True
10361,12/03/2012,1,3,19,1,0,1,1,2,0.56,3.682638889,0.49,1.554861111,True
8410,22/12/2011,0,12,1,1,0,4,1,1,0.44,3.051388889,0.065277778,0.622222222,False
2813,02/05/2011,0,5,2,2,0,1,1,2,0.44,3.051388889,0.053472222,1.554861111,False
9615,10/02/2012,1,2,13,1,0,5,1,2,0.03,2.209722222,0.42,0.622222222,False
12613,14/06/2012,1,6,17,2,0,4,1,1,0.05,4.629861111,0.48,1.554861111,True
3409,26/05/2011,0,5,22,2,0,4,1,1,0.07,4.524305556,0.045138889,0.932638889,False
15771,24/10/2012,1,10,7,4,0,3,1,1,0.05,3.366666667,0.061111111,0.622222222,True
8812,07/01/2012,1,1,23,1,0,6,0,1,0.42,2.945833333,0.38,1.554861111,False
9935,23/02/2012,1,2,23,1,0,4,1,1,0.44,3.051388889,0.54,0.0,False
4230,30/06/2011,0,6,3,3,0,4,1,1,0.06,4.209027778,0.06,1.140277778,False
14300,24/08/2012,1,8,0,3,0,5,1,2,0.045833333,4.313888889,0.047916667,0.0,False
11508,29/04/2012,1,4,16,2,0,0,0,1,0.06,4.209027778,0.28,0.134722222,True
11212,17/04/2012,1,4,8,2,0,2,1,1,0.06,4.313888889,0.43,1.554861111,True
8306,17/12/2011,0,12,17,4,0,6,0,1,0.26,1.788888889,0.48,1.554861111,False
14944,19/09/2012,1,9,20,3,0,3,1,1,0.52,0.05,0.48,1.140277778,True
3461,29/05/2011,0,5,2,2,0,0,0,1,0.043055556,3.893055556,0.061111111,0.725694444,False
4184,28/06/2011,0,6,5,3,0,2,1,1,0.045833333,4.209027778,0.054166667,0.0,False
13710,30/07/2012,1,7,10,3,0,1,1,2,0.051388889,0.484027778,0.045833333,1.554861111,False
5594,25/08/2011,0,8,23,3,0,4,1,1,0.043055556,3.998611111,0.057638889,0.622222222,False
13184,08/07/2012,1,7,12,3,0,0,0,1,0.063888889,6.207638889,0.42,0.134722222,True
13757,01/08/2012,1,8,9,3,0,3,1,2,0.047222222,4.419444444,0.051388889,0.622222222,True
8553,28/12/2011,0,12,2,1,0,3,1,1,0.32,0.210416667,0.042361111,1.761805556,False
1097,18/02/2011,0,2,10,1,0,5,1,2,0.44,3.051388889,0.05,1.554861111,False
14731,10/09/2012,1,9,23,3,0,1,1,1,0.54,3.577777778,0.52,0.0,False
2169,05/04/2011,0,4,5,2,0,2,1,3,0.46,3.15625,0.065277778,2.072916667,False
8234,14/12/2011,0,12,17,4,0,3,1,2,0.36,2.525,0.57,0.725694444,True
11218,17/04/2012,1,4,14,2,0,2,1,1,0.044444444,4.313888889,0.27,1.969444444,True
7449,11/11/2011,0,11,23,4,1,5,0,1,0.03,2.209722222,0.45,0.622222222,False
5597,26/08/2011,0,8,2,3,0,5,1,1,0.043055556,3.893055556,0.061111111,0.932638889,False
9502,05/02/2012,1,2,19,1,0,0,0,1,0.03,1.999305556,0.52,1.554861111,False
14416,28/08/2012,1,8,20,3,0,2,1,1,0.05,4.629861111,0.48,0.725694444,True
8184,12/12/2011,0,12,15,4,0,1,1,2,0.32,2.314583333,0.57,0.725694444,False
4682,18/07/2011,0,7,23,3,0,1,1,1,0.051388889,0.484027778,0.045833333,1.140277778,False
9592,09/02/2012,1,2,14,1,0,4,1,1,0.32,0.210416667,0.39,2.072916667,False
9112,20/01/2012,1,1,13,1,0,5,1,1,0.22,1.472916667,0.32,2.072916667,False
3965,19/06/2011,0,6,2,2,0,0,0,1,0.047222222,4.419444444,0.051388889,0.622222222,False
17245,26/12/2012,1,12,9,1,0,3,1,3,0.02,1.2625,0.059722222,2.280555556,False
864,08/02/2011,0,2,10,1,0,2,1,1,0.22,1.2625,0.47,3.834722222,False
15960,02/11/2012,1,11,16,4,0,5,1,1,0.38,2.735416667,0.04,2.280555556,True
12729,19/06/2012,1,6,13,2,0,2,1,1,0.051388889,4.734722222,0.58,0.932638889,True
8128,10/12/2011,0,12,7,4,0,6,0,1,0.24,1.578472222,0.045138889,0.134722222,False
274,12/01/2011,0,1,20,1,0,3,1,1,0.16,0.947222222,0.05,2.280555556,False
3325,23/05/2011,0,5,10,2,0,1,1,1,0.045833333,4.313888889,0.051388889,2.072916667,False
5509,22/08/2011,0,8,10,3,0,1,1,1,0.07,4.524305556,0.48,1.969444444,False
4128,25/06/2011,0,6,21,3,0,6,0,1,0.047222222,4.419444444,0.51,1.140277778,True
421,19/01/2011,0,1,13,1,0,3,1,1,0.04,2.840972222,0.043055556,1.969444444,False
16692,03/12/2012,1,12,6,4,0,1,1,1,0.36,2.630555556,0.064583333,0.0,False
11984,19/05/2012,1,5,12,2,0,6,0,1,0.045833333,4.313888889,0.36,0.0,True
14649,07/09/2012,1,9,13,3,0,5,1,1,0.08,5.365972222,0.59,1.761805556,True
7875,29/11/2011,0,11,18,4,0,2,1,2,0.04,2.840972222,0.056944444,2.072916667,True
13240,10/07/2012,1,7,20,3,0,2,1,3,0.044444444,3.998611111,0.057638889,1.554861111,False
5464,20/08/2011,0,8,13,3,0,6,0,1,0.052777778,0.484027778,0.55,0.932638889,True
8502,25/12/2011,0,12,22,1,0,0,0,1,0.28,1.89375,0.042361111,1.140277778,False
9944,24/02/2012,1,2,8,1,0,5,1,2,0.38,2.735416667,0.052777778,2.280555556,True
1721,17/03/2011,0,3,8,1,0,4,1,1,0.36,2.420138889,0.045833333,0.932638889,True
12203,28/05/2012,1,5,15,2,1,1,0,1,0.056944444,5.471527778,0.56,2.072916667,True
4409,07/07/2011,0,7,14,3,0,4,1,1,0.059722222,5.471527778,0.41,1.761805556,False
15345,06/10/2012,1,10,13,4,0,6,0,2,0.044444444,4.313888889,0.57,3.627777778,True
11222,17/04/2012,1,4,18,2,0,2,1,1,0.044444444,4.209027778,0.25,1.969444444,True
78,04/01/2011,0,1,9,1,0,2,1,1,0.16,1.052083333,0.044444444,1.554861111,False
12785,21/06/2012,1,6,21,3,0,4,1,1,0.056944444,5.365972222,0.52,0.134722222,True
15487,12/10/2012,1,10,11,4,0,5,1,1,0.54,3.577777778,0.37,2.4875,True
8778,06/01/2012,1,1,13,1,0,5,1,1,0.04,2.840972222,0.43,1.969444444,True
14202,19/08/2012,1,8,22,3,0,0,0,2,0.043055556,4.103472222,0.054166667,1.140277778,False
15245,02/10/2012,1,10,9,4,0,2,1,3,0.58,3.788194444,0.061111111,0.932638889,False
11632,04/05/2012,1,5,20,2,0,5,1,1,0.047222222,4.419444444,0.51,0.725694444,True
15037,23/09/2012,1,9,17,4,0,0,0,1,0.56,3.682638889,0.35,2.072916667,True
12642,15/06/2012,1,6,22,2,0,5,1,1,0.044444444,4.313888889,0.53,0.932638889,True
567,25/01/2011,0,1,19,1,0,2,1,2,0.26,1.788888889,0.045138889,1.140277778,False
17100,20/12/2012,1,12,6,4,0,4,1,2,0.03,2.314583333,0.045138889,0.0,False
2360,13/04/2011,0,4,5,2,0,3,1,3,0.38,2.735416667,0.065277778,1.761805556,False
942,11/02/2011,0,2,20,1,0,5,1,1,0.22,1.578472222,0.55,0.932638889,False
11149,14/04/2012,1,4,17,2,0,6,0,2,0.043055556,4.313888889,0.33,1.761805556,True
2163,04/04/2011,0,4,23,2,0,1,1,2,0.044444444,4.313888889,0.47,1.554861111,False
14408,28/08/2012,1,8,12,3,0,2,1,1,0.08,5.155555556,0.49,1.969444444,True
994,14/02/2011,0,2,1,1,0,1,1,1,0.38,2.735416667,0.37,2.4875,False
5999,12/09/2011,0,9,12,3,0,1,1,1,0.05,4.629861111,0.51,0.134722222,False
4844,25/07/2011,0,7,17,3,0,1,1,1,0.05,0.484027778,0.051388889,0.0,True
7328,06/11/2011,0,11,22,4,0,0,0,1,0.36,2.630555556,0.060416667,0.0,False
64,03/01/2011,0,1,18,1,0,1,1,1,0.24,1.788888889,0.32,0.725694444,False
2307,10/04/2011,0,4,23,2,0,0,0,1,0.46,3.15625,0.061111111,2.4875,False
5683,30/08/2011,0,8,5,3,0,2,1,1,0.52,0.05,0.053472222,0.622222222,False
16968,14/12/2012,1,12,18,4,0,5,1,1,0.36,2.420138889,0.46,0.932638889,True
887,09/02/2011,0,2,10,1,0,3,1,1,0.14,1.2625,0.36,0.0,False
811,06/02/2011,0,2,5,1,0,0,0,1,0.26,1.788888889,0.06,1.554861111,False
15182,29/09/2012,1,9,18,4,0,6,0,1,0.56,3.682638889,0.46,0.134722222,True
208,09/01/2011,0,1,22,1,0,0,0,1,0.14,0.841666667,0.46,2.072916667,False
15323,05/10/2012,1,10,15,4,0,5,1,1,0.05,4.524305556,0.39,1.761805556,True
11969,18/05/2012,1,5,21,2,0,5,1,1,0.06,4.313888889,0.04,0.0,True
884,09/02/2011,0,2,7,1,0,3,1,1,0.06,0.736805556,0.49,0.725694444,False
2312,11/04/2011,0,4,5,2,0,1,1,1,0.46,3.15625,0.065277778,0.134722222,False
14446,30/08/2012,1,8,2,3,0,4,1,1,0.043055556,4.103472222,0.050694444,0.0,False
7140,30/10/2011,0,10,2,4,0,0,0,1,0.22,1.472916667,0.060416667,1.969444444,False
6915,20/10/2011,0,10,17,4,0,4,1,2,0.48,3.261805556,0.48,2.695138889,True
10959,06/04/2012,1,4,18,2,0,5,1,1,0.05,3.366666667,0.22,3.213194444,True
8065,07/12/2011,0,12,16,4,0,3,1,3,0.42,2.945833333,0.065277778,0.134722222,False
16345,18/11/2012,1,11,18,4,0,0,0,1,0.36,2.420138889,0.045833333,1.554861111,True
1972,27/03/2011,0,3,23,2,0,0,0,1,0.26,1.788888889,0.44,0.134722222,False
17191,24/12/2012,1,12,1,1,0,1,1,1,0.22,1.89375,0.047916667,0.0,False
13023,01/07/2012,1,7,19,3,0,0,0,1,0.058333333,5.155555556,0.39,0.932638889,True
1379,02/03/2011,0,3,17,1,0,3,1,1,0.05,3.366666667,0.23,1.969444444,True
8814,08/01/2012,1,1,1,1,0,0,0,1,0.34,2.314583333,0.42,0.134722222,False
11429,26/04/2012,1,4,9,2,0,4,1,3,0.46,3.15625,0.061111111,1.140277778,True
7174,31/10/2011,0,10,12,4,0,1,1,1,0.42,2.945833333,0.44,1.554861111,False
10033,28/02/2012,1,2,1,1,0,2,1,1,0.38,2.735416667,0.043055556,1.140277778,False
3198,18/05/2011,0,5,3,2,0,3,1,3,0.52,0.05,0.065277778,2.072916667,False
16558,27/11/2012,1,11,15,4,0,2,1,2,0.03,1.89375,0.052083333,2.072916667,False
17326,29/12/2012,1,12,18,1,0,6,0,1,0.03,1.683333333,0.07,0.134722222,False
9308,28/01/2012,1,1,17,1,0,6,0,1,0.42,2.945833333,0.44,2.695138889,True
2166,05/04/2011,0,4,2,2,0,2,1,2,0.54,3.577777778,0.050694444,2.280555556,False
8185,12/12/2011,0,12,16,4,0,1,1,2,0.32,2.314583333,0.57,0.622222222,True
5378,16/08/2011,0,8,23,3,0,2,1,1,0.045833333,4.313888889,0.045138889,0.932638889,False
16757,05/12/2012,1,12,23,4,0,3,1,1,0.03,1.89375,0.49,2.695138889,False
2739,29/04/2011,0,4,0,2,0,5,1,1,0.52,0.05,0.39,1.969444444,False
8783,06/01/2012,1,1,18,1,0,5,1,1,0.05,3.366666667,0.29,1.761805556,True
11665,06/05/2012,1,5,5,2,0,0,0,3,0.52,0.05,0.057638889,1.140277778,False
4353,05/07/2011,0,7,6,3,0,2,1,1,0.045833333,4.313888889,0.051388889,0.622222222,False
14161,18/08/2012,1,8,5,3,0,6,0,1,0.06,3.998611111,0.054166667,1.761805556,False
7928,01/12/2011,0,12,23,4,0,4,1,1,0.26,1.999305556,0.07,0.622222222,False
2789,01/05/2011,0,5,2,2,0,0,0,1,0.42,2.945833333,0.053472222,0.725694444,False
285,13/01/2011,0,1,7,1,0,4,1,1,0.12,1.052083333,0.54,0.932638889,False
13453,19/07/2012,1,7,17,3,0,4,1,1,0.059722222,5.471527778,0.41,0.0,True
16882,11/12/2012,1,12,4,4,0,2,1,2,0.34,2.209722222,0.052777778,1.969444444,False
11033,09/04/2012,1,4,20,2,0,1,1,1,0.05,3.366666667,0.36,3.109722222,True
1160,21/02/2011,0,2,2,1,1,1,0,2,0.34,0.210416667,0.42,2.280555556,False
15300,04/10/2012,1,10,16,4,0,4,1,1,0.07,4.524305556,0.54,1.969444444,True
14413,28/08/2012,1,8,17,3,0,2,1,1,0.08,0.484027778,0.35,2.695138889,True
1858,23/03/2011,0,3,3,2,0,3,1,2,0.34,2.209722222,0.052777778,1.761805556,False
15355,06/10/2012,1,10,23,4,0,6,0,1,0.44,3.051388889,0.043055556,0.932638889,False
14160,18/08/2012,1,8,4,3,0,6,0,1,0.043055556,4.103472222,0.050694444,1.554861111,False
14768,12/09/2012,1,9,12,3,0,3,1,1,0.047222222,4.419444444,0.36,0.932638889,True
9916,23/02/2012,1,2,4,1,0,4,1,1,0.04,2.840972222,0.052777778,1.554861111,False
10341,11/03/2012,1,3,23,1,0,0,0,1,0.04,2.840972222,0.05,1.140277778,False
15665,19/10/2012,1,10,21,4,0,5,1,1,0.05,3.366666667,0.053472222,0.0,True
5024,02/08/2011,0,8,5,3,0,2,1,1,0.045833333,4.313888889,0.051388889,0.932638889,False
5902,08/09/2011,0,9,10,3,0,4,1,2,0.044444444,3.893055556,0.065277778,0.725694444,False
7956,03/12/2011,0,12,3,4,0,6,0,1,0.24,1.683333333,0.07,0.932638889,False
10368,13/03/2012,1,3,2,1,0,2,1,3,0.52,0.05,0.05,2.072916667,False
1662,14/03/2011,0,3,19,1,0,1,1,1,0.36,2.420138889,0.43,0.932638889,False
5748,01/09/2011,0,9,22,3,0,4,1,2,0.045833333,4.313888889,0.57,1.554861111,False
9637,11/02/2012,1,2,11,1,0,6,0,2,0.24,1.788888889,0.05625,0.725694444,False
8133,10/12/2011,0,12,12,4,0,6,0,1,0.32,1.999305556,0.45,2.902083333,True
16390,20/11/2012,1,11,15,4,0,2,1,2,0.46,3.15625,0.55,0.725694444,True
11677,06/05/2012,1,5,17,2,0,0,0,2,0.043055556,4.209027778,0.045138889,0.932638889,True
14021,12/08/2012,1,8,9,3,0,0,0,1,0.07,4.524305556,0.48,1.554861111,True
5353,15/08/2011,0,8,22,3,0,1,1,1,0.045833333,4.313888889,0.047916667,1.761805556,False
89,04/01/2011,0,1,20,1,0,2,1,1,0.24,1.788888889,0.48,0.725694444,False
10879,03/04/2012,1,4,10,2,0,2,1,1,0.44,3.051388889,0.33,0.0,True
10502,18/03/2012,1,3,16,1,0,0,0,1,0.54,3.577777778,0.050694444,0.622222222,True
8013,05/12/2011,0,12,12,4,0,1,1,2,0.04,2.840972222,0.052777778,0.725694444,False
9133,21/01/2012,1,1,10,1,0,6,0,3,0.16,1.052083333,0.064583333,1.761805556,False
11552,01/05/2012,1,5,12,2,0,2,1,2,0.07,4.524305556,0.58,1.554861111,True
10175,05/03/2012,1,3,0,1,0,1,1,1,0.24,1.578472222,0.44,0.134722222,False
9245,26/01/2012,1,1,2,1,0,4,1,2,0.28,1.89375,0.052083333,1.140277778,False
7584,17/11/2011,0,11,14,4,0,4,1,2,0.34,0.210416667,0.49,2.695138889,False
10605,22/03/2012,1,3,23,2,0,4,1,1,0.56,3.682638889,0.057638889,0.622222222,False
8030,06/12/2011,0,12,5,4,0,2,1,3,0.46,3.15625,0.061111111,1.554861111,False
12630,15/06/2012,1,6,10,2,0,5,1,1,0.044444444,4.313888889,0.57,1.140277778,True
8876,10/01/2012,1,1,16,1,0,2,1,1,0.42,2.945833333,0.38,2.4875,True
17171,23/12/2012,1,12,5,1,0,0,0,1,0.02,1.788888889,0.51,0.0,False
3424,27/05/2011,0,5,13,2,0,5,1,1,0.051388889,4.734722222,0.58,0.134722222,True
13391,17/07/2012,1,7,3,3,0,2,1,1,0.05,4.734722222,0.045833333,0.0,False
912,10/02/2011,0,2,12,1,0,4,1,1,0.16,0.947222222,0.34,2.695138889,False
12393,05/06/2012,1,6,13,2,0,2,1,2,0.06,4.313888889,0.46,1.140277778,True
4366,05/07/2011,0,7,19,3,0,2,1,1,0.08,5.365972222,0.59,0.932638889,True
